City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Newport,GB,2022-10-01 17:18:26,51.5877,-2.9984,62.46,78,71,19.24
283,Cayenne,GF,2022-10-01 17:18:27,4.9333,-52.3333,91.44,55,75,16.11
284,Werda,BW,2022-10-01 17:18:27,-25.2667,23.2833,82.78,16,51,2.93
285,Tilichiki,RU,2022-10-01 17:18:28,60.4667,166.1,33.4,87,100,4.65
286,Praxedis Guerrero,MX,2022-10-01 17:18:28,31.3667,-106.0167,76.46,28,45,8.59
287,Cockburn Town,TC,2022-10-01 17:18:29,21.4612,-71.1419,82.83,73,45,17.74
288,Abu Kamal,SY,2022-10-01 17:18:30,34.4506,40.9171,86.99,15,0,8.08
289,Corrente,BR,2022-10-01 17:18:30,-3.7367,-43.3394,101.86,23,36,4.5
290,Catuday,PH,2022-10-01 17:18:30,16.2923,119.8062,78.87,80,34,7.49
291,Yurimaguas,PE,2022-10-01 17:18:31,-5.9,-76.0833,84.36,70,40,5.75
292,Ca Mau,VN,2022-10-01 17:18:31,9.1769,105.15,77.58,89,99,2.82
293,Komsomolskiy,UZ,2022-10-01 17:18:31,40.4272,71.7189,65.12,36,98,4.61
294,Deputatskiy,RU,2022-10-01 17:18:32,69.3,139.9,4.55,97,91,4.61
295,Guerrero Negro,MX,2022-10-01 17:18:32,27.9769,-114.0611,72.57,67,4,13.89
296,Cabedelo,BR,2022-10-01 17:18:33,-6.9811,-34.8339,86.67,63,18,17.29
297,Samana,DO,2022-10-01 17:18:33,19.2056,-69.3369,84.16,83,75,4.61
298,Katobu,ID,2022-10-01 17:18:33,-4.9408,122.5276,75.63,92,100,2.17
299,Aklavik,CA,2022-10-01 17:18:34,68.2191,-135.0107,31.87,98,100,7.94
300,Tigil,RU,2022-10-01 17:18:34,57.8,158.6667,38.48,93,100,6.24
301,Santa Cruz,BO,2022-10-01 17:18:34,-17.8,-63.1667,86.05,39,20,9.22
302,Yerbogachen,RU,2022-10-01 17:18:35,61.2767,108.0108,25.03,79,87,3.83
303,Sao Felix Do Xingu,BR,2022-10-01 17:18:35,-6.6447,-51.995,95.95,31,64,7.9
304,Vila,PT,2022-10-01 17:18:35,42.0304,-8.1588,62.71,66,25,3.04
305,Khasan,RU,2022-10-01 17:18:20,42.4308,130.6434,60.33,85,89,4.41
306,Pitimbu,BR,2022-10-01 17:18:36,-7.4706,-34.8086,86.59,61,27,15.61
307,Rundu,NA,2022-10-01 17:18:37,-17.9333,19.7667,83.12,10,0,6.55
308,Hami,CN,2022-10-01 17:18:37,42.8,93.45,47.19,19,100,14.85
309,Leningradskiy,RU,2022-10-01 17:18:37,69.3833,178.4167,26.6,82,100,8.88
310,Mitsamiouli,KM,2022-10-01 17:18:38,-11.3847,43.2844,75.38,74,33,4.97
311,Margate,GB,2022-10-01 17:18:34,51.3813,1.3862,63.88,65,30,3.0
312,Nantucket,US,2022-10-01 17:17:18,41.2835,-70.0995,62.71,76,100,18.41
313,Elizabeth City,US,2022-10-01 17:16:54,36.2946,-76.2511,75.06,73,75,13.8
314,Lubao,PH,2022-10-01 17:18:38,14.9167,120.55,82.11,87,6,5.21
315,Nanortalik,GL,2022-10-01 17:17:33,60.1432,-45.2371,40.21,83,99,4.43
316,Alyangula,AU,2022-10-01 17:18:39,-13.8483,136.4192,77.23,66,21,7.02
317,Kodinar,IN,2022-10-01 17:18:39,20.7903,70.7031,79.23,81,0,8.95
318,Changli,CN,2022-10-01 17:18:39,39.7042,119.1506,66.11,88,100,4.59
319,Resplendor,BR,2022-10-01 17:19:40,-19.3256,-41.2553,87.39,40,52,2.82
320,Muncar,ID,2022-10-01 17:19:40,-8.4333,114.3333,75.67,92,100,2.19
321,Koulikoro,ML,2022-10-01 17:19:41,14.0,-7.75,90.93,42,100,5.59
322,Rodeo,US,2022-10-01 17:19:41,38.033,-122.2669,72.52,82,20,5.99
323,Sijunjung,ID,2022-10-01 17:19:42,-0.6876,100.9537,72.97,97,100,0.94
324,Norman Wells,CA,2022-10-01 17:19:42,65.282,-126.8329,53.64,58,100,18.41
325,Sete,FR,2022-10-01 17:19:42,43.4018,3.6966,73.44,64,21,11.41
326,Aranos,NA,2022-10-01 17:19:43,-24.1333,19.1167,84.31,13,3,9.62
327,Ossora,RU,2022-10-01 17:19:43,59.2353,163.0719,37.83,77,65,5.39
328,Olafsvik,IS,2022-10-01 17:19:43,64.8945,-23.7142,47.71,89,100,15.59
329,Huilong,CN,2022-10-01 17:19:44,31.8111,121.655,75.92,92,6,15.86
330,Mount Isa,AU,2022-10-01 17:19:44,-20.7333,139.5,71.37,37,100,4.61
331,Kajaani,FI,2022-10-01 17:19:44,64.2273,27.7285,41.05,93,75,3.44
332,Turochak,RU,2022-10-01 17:19:45,52.2576,87.1224,20.88,99,90,1.36
333,Anori,BR,2022-10-01 17:19:45,-3.7728,-61.6442,96.39,35,89,3.13
334,Severnoye,RU,2022-10-01 17:19:45,56.3491,78.3619,29.57,70,43,2.17
335,Quatre Cocos,MU,2022-10-01 17:14:54,-20.2078,57.7625,70.09,70,47,14.41
336,Mersing,MY,2022-10-01 17:19:46,2.4312,103.8405,76.91,88,40,4.61
337,Belyy Yar,RU,2022-10-01 17:19:46,53.6039,91.3903,30.09,75,0,4.47
338,Flinders,AU,2022-10-01 17:19:46,-34.5833,150.8552,51.39,92,85,3.0
339,Slavutych,UA,2022-10-01 17:19:46,51.5196,30.7343,56.64,85,100,5.41
340,Waingapu,ID,2022-10-01 17:19:47,-9.6567,120.2641,80.11,80,72,1.52
341,Suclayin,PH,2022-10-01 17:19:47,15.7568,121.5503,75.7,94,20,1.48
342,Civitavecchia,IT,2022-10-01 17:19:47,42.0933,11.7967,67.82,78,8,12.66
343,Fougamou,GA,2022-10-01 17:17:21,-1.2154,10.5838,74.44,97,100,2.64
344,Antalaha,MG,2022-10-01 17:19:48,-14.9003,50.2788,67.28,80,9,9.04
345,Puerto Baquerizo Moreno,EC,2022-10-01 17:19:48,-0.9,-89.6,67.19,88,100,10.36
346,Roebourne,AU,2022-10-01 17:19:49,-20.7833,117.1333,72.54,76,0,13.49
347,Bosaso,SO,2022-10-01 17:19:49,11.2842,49.1816,85.17,71,18,2.13
348,Acajutla,SV,2022-10-01 17:19:49,13.5928,-89.8275,84.22,62,90,5.03
349,Mocuba,MZ,2022-10-01 17:19:49,-16.8392,36.9856,76.66,55,0,9.24
350,Kavaratti,IN,2022-10-01 17:17:31,10.5669,72.642,81.59,76,100,16.75
351,Bozhou,CN,2022-10-01 17:19:50,33.8772,115.7703,81.0,56,22,5.37
352,Pacific Grove,US,2022-10-01 17:19:50,36.6177,-121.9166,60.48,94,100,8.05
353,Nanakuli,US,2022-10-01 17:19:51,21.3906,-158.1547,76.98,78,0,4.61
354,Le Port,RE,2022-10-01 17:19:51,-20.9373,55.2919,69.8,77,59,3.65
355,Kemijarvi,FI,2022-10-01 17:19:51,66.7131,27.4306,34.95,97,96,4.45
356,Rio Verde De Mato Grosso,BR,2022-10-01 17:19:51,-18.9181,-54.8442,92.01,37,3,4.68
357,Chicama,PE,2022-10-01 17:19:52,-7.8447,-79.1469,59.54,60,56,10.58
358,Havelock,US,2022-10-01 17:19:52,34.8791,-76.9013,76.98,73,45,1.01
359,Ximei,CN,2022-10-01 17:19:53,24.9639,118.3794,75.27,91,0,0.89
360,Viedma,AR,2022-10-01 17:19:53,-40.8135,-62.9967,70.43,35,0,13.09
361,Swan River,CA,2022-10-01 17:17:32,52.1058,-101.2676,53.49,58,46,8.05
362,San Onofre,CO,2022-10-01 17:19:53,9.7359,-75.5263,86.56,65,99,4.27
363,Tongchuan,CN,2022-10-01 17:19:54,35.0806,109.0897,63.52,92,32,0.36
364,Taoudenni,ML,2022-10-01 17:19:54,22.6783,-3.9836,100.02,12,0,12.41
365,Bilibino,RU,2022-10-01 17:19:54,68.0546,166.4372,28.62,92,100,1.5
366,Hambantota,LK,2022-10-01 17:20:55,6.1241,81.1185,79.75,80,100,16.37
367,Mayo,US,2022-10-01 17:20:55,38.8876,-76.5119,63.95,91,100,11.5
368,Krasnoselkup,RU,2022-10-01 17:20:55,65.7,82.4667,27.9,82,96,9.55
369,Laguna,US,2022-10-01 17:20:53,38.421,-121.4238,82.98,65,0,5.75
370,Buchanan,LR,2022-10-01 17:20:56,5.8808,-10.0467,77.72,86,97,11.34
371,Sokol,RU,2022-10-01 17:20:56,59.4617,40.1206,47.12,96,100,3.8
372,Khani,GE,2022-10-01 17:20:56,41.9563,42.9566,56.77,65,0,4.7
373,Morrope,PE,2022-10-01 17:20:57,-6.5417,-80.0111,69.91,57,65,16.8
374,North Platte,US,2022-10-01 17:16:28,41.1239,-100.7654,73.29,46,0,8.05
375,Itarema,BR,2022-10-01 17:17:54,-2.9248,-39.9167,86.52,54,24,19.51
376,Kavieng,PG,2022-10-01 17:20:57,-2.5744,150.7967,80.83,80,25,12.24
377,Kandiari,PK,2022-10-01 17:20:57,26.9156,68.5216,87.69,50,11,15.3
378,Wajir,KE,2022-10-01 17:20:58,1.7471,40.0573,85.96,39,0,6.91
379,La Rioja,ES,2022-10-01 17:20:58,42.25,-2.5,69.58,51,5,3.44
380,Lagoa Nova,BR,2022-10-01 17:20:59,-6.1,-36.4833,89.22,23,5,13.18
381,Maragogi,BR,2022-10-01 17:20:59,-9.0122,-35.2225,79.92,62,25,11.12
382,San Juan De Uraba,CO,2022-10-01 17:20:59,8.7592,-76.5297,86.36,64,100,4.79
383,Letterkenny,IE,2022-10-01 17:20:59,54.95,-7.7333,57.13,74,7,15.17
384,Korla,CN,2022-10-01 17:17:50,41.7597,86.1469,56.1,29,100,8.41
385,Portree,GB,2022-10-01 17:21:00,57.4129,-6.1942,51.53,88,16,20.18
386,Shingu,JP,2022-10-01 17:21:00,33.7333,135.9833,66.94,82,3,4.63
387,Ginir,ET,2022-10-01 17:21:01,7.1333,40.7,64.49,67,77,5.3
388,Kudat,MY,2022-10-01 17:21:01,6.8837,116.8477,82.33,83,20,4.61
389,Longyearbyen,SJ,2022-10-01 17:21:01,78.2186,15.6401,37.24,93,75,4.61
390,Mecca,SA,2022-10-01 17:16:31,21.4267,39.8261,85.95,51,0,4.36
391,Longyan,CN,2022-10-01 17:21:02,25.1072,117.0225,72.46,93,0,2.44
392,Ilulissat,GL,2022-10-01 17:21:02,69.2167,-51.1,35.62,64,40,2.3
393,Geraldton,AU,2022-10-01 17:18:18,-28.7667,114.6,55.81,88,99,8.05
394,Langsa,ID,2022-10-01 17:21:03,4.4683,97.9683,74.71,97,100,2.37
395,Denpasar,ID,2022-10-01 17:19:45,-8.65,115.2167,80.26,94,40,2.3
396,Talcahuano,CL,2022-10-01 17:21:03,-36.7167,-73.1167,65.88,59,0,5.75
397,Yarmouth,US,2022-10-01 17:16:17,41.7057,-70.2286,57.99,95,100,10.36
398,Bara,NG,2022-10-01 17:21:04,10.3744,10.7288,84.45,62,20,3.65
399,Oktyabrskiy,RU,2022-10-01 17:21:04,54.4815,53.471,48.9,56,80,11.54
400,Caravelas,BR,2022-10-01 17:21:05,-17.7125,-39.2481,75.78,64,93,8.43
401,Sao Lourenco Do Sul,BR,2022-10-01 17:21:05,-31.3653,-51.9783,64.29,74,79,9.95
402,Hirara,JP,2022-10-01 17:21:05,24.8,125.2833,81.54,75,2,10.45
403,Sarahan,IN,2022-10-01 17:21:06,31.5167,77.8,55.44,78,9,3.83
404,Senanga,ZM,2022-10-01 17:21:06,-16.1167,23.2667,82.76,14,2,6.6
405,Springfield,US,2022-10-01 17:17:24,37.2153,-93.2982,73.0,38,0,6.91
406,Calama,CL,2022-10-01 17:21:07,-22.4667,-68.9333,72.09,4,0,19.57
407,Beloomut,RU,2022-10-01 17:21:07,54.9448,39.3394,56.66,96,66,7.43
408,Itacarambi,BR,2022-10-01 17:21:08,-15.1022,-44.0919,95.56,28,23,5.19
409,Brigantine,US,2022-10-01 17:17:57,39.4101,-74.3646,65.01,93,100,19.57
410,Kedrovyy,RU,2022-10-01 17:21:08,56.1667,91.8167,30.87,95,98,3.69
411,Lucapa,AO,2022-10-01 17:22:09,-8.4192,20.7447,75.99,50,47,4.43
412,San Quintin,MX,2022-10-01 17:22:09,30.4833,-115.95,68.99,72,96,7.43
413,Bundaberg,AU,2022-10-01 17:22:09,-24.85,152.35,61.21,94,25,3.0
414,Ipameri,BR,2022-10-01 17:22:10,-17.7219,-48.1597,91.9,31,66,3.31
415,Boa Vista,BR,2022-10-01 17:20:38,2.8197,-60.6733,93.18,40,75,8.05
416,Palmer,US,2022-10-01 17:22:10,42.1584,-72.3287,60.17,67,100,9.22
417,Jiquilpan,MX,2022-10-01 17:22:10,19.7798,-103.7768,73.74,72,100,2.84
418,Bojnurd,IR,2022-10-01 17:22:11,37.4747,57.329,64.35,68,0,6.91
419,Bama,NG,2022-10-01 17:22:11,11.5221,13.6856,89.28,47,8,4.16
420,Pasvalys,LT,2022-10-01 17:22:12,56.0594,24.4036,46.65,93,95,5.99
421,Taltal,CL,2022-10-01 17:22:12,-25.4,-70.4833,63.25,66,7,7.92
422,Xining,CN,2022-10-01 17:22:13,36.6167,101.7667,55.83,48,43,0.38
423,Petropavlovsk-Kamchatskiy,RU,2022-10-01 17:22:14,53.0452,158.6483,37.99,81,75,6.71
424,Kapuskasing,CA,2022-10-01 17:22:14,49.4169,-82.4331,46.4,57,75,8.05
425,Naranjal,EC,2022-10-01 17:22:14,-2.6667,-79.6167,86.54,54,76,6.73
426,Lunenburg,CA,2022-10-01 17:18:56,44.3835,-64.3155,66.99,57,100,8.05
427,Lima,PE,2022-10-01 17:17:24,-12.0432,-77.0282,61.05,77,75,9.22
428,Inyonga,TZ,2022-10-01 17:22:15,-6.7167,32.0667,80.64,32,91,3.06
429,Tazovskiy,RU,2022-10-01 17:19:28,67.4667,78.7,30.34,74,99,12.3
430,Sokoni,TZ,2022-10-01 17:19:45,-6.4333,39.55,75.87,75,4,14.85
431,Kirkuk,IQ,2022-10-01 17:22:16,35.4681,44.3922,86.83,14,0,4.09
432,Puerto Escondido,MX,2022-10-01 17:22:16,15.85,-97.0667,85.03,58,20,11.5
433,Libertad,PH,2022-10-01 17:22:17,8.9442,125.5019,74.26,94,76,4.25
434,Stornoway,GB,2022-10-01 17:22:17,58.2093,-6.3865,51.76,90,75,19.57
435,Saint-Louis,SN,2022-10-01 17:22:17,16.3333,-15.0,98.24,23,44,6.49
436,Vila Velha,BR,2022-10-01 17:19:15,-20.3297,-40.2925,76.95,74,75,12.66
437,Mayumba,GA,2022-10-01 17:22:18,-3.432,10.6554,75.45,91,95,7.9
438,Indianola,US,2022-10-01 17:22:18,41.3581,-93.5574,71.56,49,36,8.25
439,Atambua,ID,2022-10-01 17:22:19,-9.1061,124.8925,74.97,84,93,2.06
440,Rawson,AR,2022-10-01 17:22:19,-43.3002,-65.1023,62.26,34,9,9.44
441,Pyaozerskiy,RU,2022-10-01 17:22:20,65.8333,31.1667,38.34,79,100,4.97
442,Bathsheba,BB,2022-10-01 17:22:20,13.2167,-59.5167,88.41,70,40,13.8
443,Nalut,LY,2022-10-01 17:22:21,30.3333,10.85,94.46,19,89,12.48
444,Plettenberg Bay,ZA,2022-10-01 17:22:21,-34.0527,23.3716,58.03,80,70,3.24
445,Poli,TZ,2022-10-01 17:22:21,-3.3333,36.8,66.47,60,39,8.99
446,Rio Grande,BR,2022-10-01 17:22:22,-32.035,-52.0986,68.11,79,43,11.43
447,Fukue,JP,2022-10-01 17:22:22,32.6881,128.8419,73.2,64,4,2.44
448,Rosetta,EG,2022-10-01 17:22:23,31.4044,30.4164,79.56,79,0,14.14
449,Jalu,LY,2022-10-01 17:22:23,29.0331,21.5482,95.54,14,0,10.49
450,Juba,SS,2022-10-01 17:22:23,4.8517,31.5825,79.34,62,50,3.36
451,Mumbwa,ZM,2022-10-01 17:22:24,-14.9783,27.0619,77.04,21,2,5.48
452,Biloela,AU,2022-10-01 17:22:24,-24.4167,150.5,62.51,83,79,3.13
453,Hovd,MN,2022-10-01 17:22:24,48.0056,91.6419,26.73,31,100,3.15
454,The Valley,AI,2022-10-01 17:22:25,18.217,-63.0578,85.86,84,40,9.22
455,Auki,SB,2022-10-01 17:22:25,-8.7676,160.7034,75.94,86,26,3.24
456,Taksimo,RU,2022-10-01 17:22:25,56.3444,114.8794,28.69,74,100,7.65
457,Zapolyarnyy,RU,2022-10-01 17:23:26,69.4154,30.8136,38.48,99,100,4.68
458,Saint-Francois,FR,2022-10-01 17:23:26,46.4154,3.9054,67.44,77,75,11.5
459,Zastron,ZA,2022-10-01 17:23:26,-30.3023,27.084,66.83,19,30,8.37
460,Novopskov,UA,2022-10-01 17:23:27,49.5464,39.0899,68.36,63,100,7.78
461,Ratholo,BW,2022-10-01 17:23:27,-22.7245,27.572,80.73,19,0,7.29
462,Ulaanbaatar,MN,2022-10-01 17:22:25,47.9077,106.8832,32.13,69,40,8.95
463,Pout,SN,2022-10-01 17:23:27,14.7739,-17.0603,86.76,74,40,10.36
464,Corinto,GR,2022-10-01 17:23:28,37.9407,22.9573,78.89,68,43,10.07
465,Roald,NO,2022-10-01 17:23:28,62.5833,6.1333,58.12,82,75,2.3
466,Paralimni,CY,2022-10-01 17:23:28,35.0375,33.9833,81.48,82,0,1.01
467,Nizhniy Kuranakh,RU,2022-10-01 17:23:29,58.8353,125.4869,31.8,94,100,3.0
468,Broome,US,2022-10-01 17:23:29,42.2506,-75.833,65.28,57,20,8.05
469,Maputo,MZ,2022-10-01 17:19:21,-25.9653,32.5892,74.88,85,20,13.8
470,Samaro,PK,2022-10-01 17:23:29,25.2815,69.3965,83.01,55,22,15.19
471,Inhambane,MZ,2022-10-01 17:23:30,-23.865,35.3833,75.18,88,20,13.8
472,Lukovetskiy,RU,2022-10-01 17:23:30,64.2956,41.9211,44.01,95,98,3.87
473,Storsteinnes,NO,2022-10-01 17:22:16,69.2408,19.2344,38.37,77,3,5.06
474,Jipijapa,EC,2022-10-01 17:23:30,-1.3333,-80.5833,72.9,51,100,5.35
475,Ballina,AU,2022-10-01 17:23:31,-28.8667,153.5667,55.44,99,100,12.48
476,Maraa,BR,2022-10-01 17:23:31,-1.8333,-65.3667,96.66,38,94,1.81
477,Biltine,TD,2022-10-01 17:23:31,14.5333,20.9167,95.79,13,3,5.93
478,Panzhihua,CN,2022-10-01 17:23:32,26.5851,101.7128,70.05,85,23,0.45
479,Tuy Hoa,VN,2022-10-01 17:23:32,13.0833,109.3,76.96,89,97,3.02
480,Kaeo,NZ,2022-10-01 17:23:32,-35.1,173.7833,57.33,97,82,6.17
481,Ust-Nera,RU,2022-10-01 17:23:33,64.5667,143.2,19.62,96,100,1.99
482,Vallenar,CL,2022-10-01 17:22:40,-28.5708,-70.7581,77.88,27,0,8.12
483,Kamaishi,JP,2022-10-01 17:23:33,39.2667,141.8833,65.57,74,0,4.94
484,Robertsport,LR,2022-10-01 17:20:22,6.7533,-11.3686,78.71,84,90,12.44
485,Buluang,PH,2022-10-01 17:23:33,13.3068,123.3425,75.99,93,22,3.18
486,Codrington,AU,2022-10-01 17:20:00,-38.2667,141.9667,45.45,89,0,5.14
487,Kargil,IN,2022-10-01 17:19:21,34.5667,76.1,47.43,48,85,7.81
488,Borogontsy,RU,2022-10-01 17:23:34,62.6683,131.1683,23.61,91,75,1.72
489,Brae,GB,2022-10-01 17:23:34,60.3964,-1.353,52.39,86,97,19.62
490,Sur,OM,2022-10-01 17:23:35,22.5667,59.5289,82.56,73,0,11.74
491,Tiznit,MA,2022-10-01 17:23:35,29.5833,-9.5,76.24,38,36,7.47
492,Oranjestad,AW,2022-10-01 17:18:50,12.524,-70.027,84.15,79,20,11.5
493,Yilan,TW,2022-10-01 17:23:35,24.757,121.753,82.9,99,67,2.06
494,Luz,BR,2022-10-01 17:23:36,-19.8014,-45.6856,87.58,39,28,1.92
495,Bengkulu,ID,2022-10-01 17:23:36,-3.8004,102.2655,75.16,95,99,5.01
496,Bure,ET,2022-10-01 17:23:36,10.7,37.0667,56.8,97,72,3.89
497,Russell,US,2022-10-01 17:23:37,32.3502,-85.1999,78.01,38,0,0.0
498,Mehamn,NO,2022-10-01 17:23:37,71.0357,27.8492,40.91,100,100,2.3
499,Greenville,US,2022-10-01 17:23:37,35.6127,-77.3663,73.42,70,100,8.05
500,Saint-Joseph,RE,2022-10-01 17:23:38,-21.3667,55.6167,68.38,75,27,11.41
501,Santa Lucia,ES,2022-10-01 17:22:12,27.9117,-15.5407,69.76,69,20,23.02
502,Meulaboh,ID,2022-10-01 17:22:12,4.1363,96.1285,77.58,85,100,5.23
503,Malmo,SE,2022-10-01 17:23:38,55.6059,13.0007,52.47,90,100,10.09
504,Hay River,CA,2022-10-01 17:23:38,60.8156,-115.7999,58.98,72,75,9.22
505,Huarmey,PE,2022-10-01 17:22:53,-10.0681,-78.1522,68.79,71,58,12.35
506,Bataipora,BR,2022-10-01 17:22:13,-22.2953,-53.2711,78.22,63,70,4.99
507,Grindavik,IS,2022-10-01 17:24:39,63.8424,-22.4338,48.15,100,100,25.32
508,Bubaque,GW,2022-10-01 17:24:39,11.2833,-15.8333,81.18,78,99,13.04
509,Santa Maria,BR,2022-10-01 17:24:40,-29.6842,-53.8069,72.7,53,75,5.75
510,Stutterheim,ZA,2022-10-01 17:24:40,-32.5708,27.424,53.87,93,86,4.09
511,Ortisoara,RO,2022-10-01 17:24:40,45.9636,21.1983,62.74,100,100,10.92
512,Jacareacanga,BR,2022-10-01 17:24:41,-6.2222,-57.7528,94.69,38,94,2.53
513,Santa Cruz De Tenerife,ES,2022-10-01 17:24:41,28.4682,-16.2546,76.62,79,40,9.22
514,Macamic,CA,2022-10-01 17:24:41,48.7502,-78.9996,45.91,52,41,11.18
515,Lata,PT,2022-10-01 17:24:42,40.1629,-8.3327,79.92,43,24,5.37
516,Hauterive,FR,2022-10-01 17:24:42,46.0901,3.4459,68.76,92,99,7.99
517,San Ramon,US,2022-10-01 17:24:43,37.7799,-121.978,70.38,77,20,4.61
518,Puerto Ayacucho,VE,2022-10-01 17:24:43,5.6639,-67.6236,86.07,66,90,2.01
519,Bandarbeyla,SO,2022-10-01 17:24:43,9.4942,50.8122,78.44,77,48,21.85
520,Heythuysen,NL,2022-10-01 17:24:43,51.25,5.8986,61.72,72,40,10.2
521,Aykhal,RU,2022-10-01 17:24:44,66.0,111.5,19.58,97,93,4.94
522,Kizukuri,JP,2022-10-01 17:24:44,40.8061,140.3861,62.53,94,1,3.36
523,Berlevag,NO,2022-10-01 17:24:44,70.8578,29.0864,40.95,87,100,6.91
524,Pekan,MY,2022-10-01 17:24:45,3.4836,103.3996,77.11,88,91,2.17
525,Veriora,EE,2022-10-01 17:24:45,58.0079,27.3551,45.99,90,100,3.18
526,Jaypur,IN,2022-10-01 17:24:45,18.85,82.5833,72.5,89,100,2.62
527,Follebu,NO,2022-10-01 17:24:46,61.216,10.2851,46.99,99,100,7.76
528,Pochutla,MX,2022-10-01 17:24:46,15.7432,-96.4661,86.83,68,7,4.43
529,Zehdenick,DE,2022-10-01 17:24:47,52.9785,13.3317,53.29,92,86,11.92
530,Namibe,AO,2022-10-01 17:24:47,-15.1961,12.1522,70.43,83,75,12.66
531,Kashiwazaki,JP,2022-10-01 17:24:47,37.3667,138.55,59.88,84,21,3.74
532,Peniche,PT,2022-10-01 17:24:48,39.3558,-9.3811,77.29,58,96,12.06
533,Pontivy,FR,2022-10-01 17:24:48,48.0,-3.0,63.25,67,28,12.41
534,Rio Gallegos,AR,2022-10-01 17:24:07,-51.6226,-69.2181,49.84,33,6,18.45
535,Samarai,PG,2022-10-01 17:24:37,-10.6167,150.6667,81.23,74,6,10.45
536,Marrakesh,MA,2022-10-01 17:24:48,31.6315,-8.0083,86.07,26,40,4.61
537,Kontagora,NG,2022-10-01 17:21:40,10.3999,5.4695,78.44,82,65,4.32
538,Salym,RU,2022-10-01 17:24:49,60.0625,71.4789,27.21,78,22,4.94
539,Toftlund,DK,2022-10-01 17:24:49,55.1886,9.0693,56.5,93,20,8.05
540,Tyup,KG,2022-10-01 17:24:49,42.7276,78.3648,42.3,72,100,4.54
541,Vila Franca Do Campo,PT,2022-10-01 17:20:15,37.7167,-25.4333,73.81,76,56,12.21
542,Atar,MR,2022-10-01 17:24:50,20.5169,-13.0499,89.64,20,0,7.87
543,Menongue,AO,2022-10-01 17:24:50,-14.6585,17.691,83.55,11,13,7.36
544,Touros,BR,2022-10-01 17:20:41,-5.1989,-35.4608,83.46,62,18,19.64
545,Karaton,ID,2022-10-01 17:24:51,-6.3424,106.1045,75.42,91,98,0.65
546,Voskresenskoye,RU,2022-10-01 17:24:51,56.8381,45.4317,55.42,97,100,9.95
547,Derzhavinsk,KZ,2022-10-01 17:24:51,51.1,66.3167,35.49,39,6,8.39
548,Regidor,CO,2022-10-01 17:24:52,8.6657,-73.8215,85.6,63,100,6.22
549,Porto Novo,BJ,2022-10-01 17:24:52,6.4965,2.6036,80.42,78,94,8.32
550,Seoul,KR,2022-10-01 17:24:38,37.5683,126.9778,65.64,91,75,1.14
551,Eldorado,BR,2022-10-01 17:24:52,-23.7869,-54.2836,80.08,68,85,2.26
552,Mazamet,FR,2022-10-01 17:24:53,43.49,2.373,72.66,64,100,10.36
553,Kasulu,TZ,2022-10-01 17:25:53,-4.5767,30.1025,74.68,49,92,2.98
554,Qujing,CN,2022-10-01 17:25:53,25.4833,103.7833,60.26,95,79,4.83
555,Tawau,MY,2022-10-01 17:25:54,4.2498,117.8871,75.33,87,60,3.06
556,Agen,FR,2022-10-01 17:23:50,44.2,0.6333,69.89,68,100,11.5
557,Alofi,NU,2022-10-01 17:25:54,-19.0595,-169.9187,69.69,88,99,19.8
558,Aviles,ES,2022-10-01 17:25:54,43.5547,-5.9248,68.94,79,75,5.01
559,Pau Brasil,BR,2022-10-01 17:25:55,-15.4642,-39.6511,79.43,65,93,5.32
560,Yaan,NG,2022-10-01 17:25:55,7.3833,8.5667,80.06,78,82,1.92
561,Karatuzskoye,RU,2022-10-01 17:25:55,53.6072,92.8667,30.31,56,99,2.8
562,Almaznyy,RU,2022-10-01 17:25:56,48.0448,40.045,66.87,67,100,7.23
